"pango","recombinant","alias_of","parents"
"XBB.1.5.17","True","XBB.1.5.17","['XBB.1.5']"
"FH.1","False","XBB.1.5.17.1","['XBB.1.5.17']"
"XBB.1.5.18","True","XBB.1.5.18","['XBB.1.5']"
"XBB.1.5.19","True","XBB.1.5.19","['XBB.1.5']"
"XBB.1.5.20","True","XBB.1.5.20","['XBB.1.5']"
"XBB.1.5.21","True","XBB.1.5.21","['XBB.1.5']"
"GC.1","False","XBB.1.5.21.1","['XBB.1.5.21']"
"GC.2","False","XBB.1.5.21.2","['XBB.1.5.21']"
"XBB.1.5.22","True","XBB.1.5.22","['XBB.1.5']"
"XBB.1.5.23","True","XBB.1.5.23","['XBB.1.5']"
"XBB.1.5.24","True","XBB.1.5.24","['XBB.1.5']"
"GF.1","False","XBB.1.5.24.1","['XBB.1.5.24']"
"XBB.1.5.25","True","XBB.1.5.25","['XBB.1.5']"
"XBB.1.5.26","True","XBB.1.5.26","['XBB.1.5']"
"EU.1","False","XBB.1.5.26.1","['XBB.1.5.26']"
"EU.1.1","False","XBB.1.5.26.1.1","['EU.1']"
"EU.1.1.1","False","XBB.1.5.26.1.1.1","['EU.1.1']"
"EU.1.1.2","False","XBB.1.5.26.1.1.2","['EU.1.1']"
"EU.1.1.3","False","XBB.1.5.26.1.1.3","['EU.1.1']"
"XBB.1.5.27","True","XBB.1.5.27","['XBB.1.5']"
"XBB.1.5.28","True","XBB.1.5.28","['XBB.1.5']"
"XBB.1.5.29","True","XBB.1.5.29","['XBB.1.5']"
"XBB.1.5.30","True","XBB.1.5.30","['XBB.1.5']"
"XBB.1.5.31","True","XBB.1.5.31","['XBB.1.5']"
"XBB.1.5.32","True","XBB.1.5.32","['XBB.1.5']"
"XBB.1.5.33","True","XBB.1.5.33","['XBB.1.5']"
"XBB.1.5.34","True","XBB.1.5.34","['XBB.1.5']"
"XBB.1.5.35","True","XBB.1.5.35","['XBB.1.5']"
"XBB.1.5.36","True","XBB.1.5.36","['XBB.1.5']"
"XBB.1.5.37","True","XBB.1.5.37","['XBB.1.5']"
"XBB.1.5.38","True","XBB.1.5.38","['XBB.1.5']"
"GG.1","False","XBB.1.5.38.1","['XBB.1.5.38']"
"XBB.1.5.39","True","XBB.1.5.39","['XBB.1.5']"
"FT.1","False","XBB.1.5.39.1","['XBB.1.5.39']"
"XBB.1.5.40","True","XBB.1.5.40","['XBB.1.5']"
"XBB.1.5.41","True","XBB.1.5.41","['XBB.1.5']"
"GU.1","False","XBB.1.5.41.1","['XBB.1.5.41']"
"XBB.1.5.42","True","XBB.1.5.42","['XBB.1.5']"
"GR.1","False","XBB.1.5.42.1","['XBB.1.5.42']"
"XBB.1.5.43","True","XBB.1.5.43","['XBB.1.5']"
"XBB.1.5.44","True","XBB.1.5.44","['XBB.1.5']"
"HC.1","False","XBB.1.5.44.1","['XBB.1.5.44']"
"XBB.1.5.45","True","XBB.1.5.45","['XBB.1.5']"
"XBB.1.5.46","True","XBB.1.5.46","['XBB.1.5']"
"GB.1","False","XBB.1.5.46.1","['XBB.1.5.46']"
"GB.2","False","XBB.1.5.46.2","['XBB.1.5.46']"
"XBB.1.5.47","True","XBB.1.5.47","['XBB.1.5']"
"FZ.1","False","XBB.1.5.47.1","['XBB.1.5.47']"
"FZ.1.1","False","XBB.1.5.47.1.1","['FZ.1']"
"FZ.2","False","XBB.1.5.47.2","['XBB.1.5.47']"
"XBB.1.5.48","True","XBB.1.5.48","['XBB.1.5']"
"GV.1","False","XBB.1.5.48.1","['XBB.1.5.48']"
"XBB.1.5.49","True","XBB.1.5.49","['XBB.1.5']"
"XBB.1.5.50","True","XBB.1.5.50","['XBB.1.5']"
"XBB.1.5.51","True","XBB.1.5.51","['XBB.1.5']"
"XBB.1.5.52","True","XBB.1.5.52","['XBB.1.5']"
"XBB.1.5.53","True","XBB.1.5.53","['XBB.1.5']"
"XBB.1.5.54","True","XBB.1.5.54","['XBB.1.5']"
"XBB.1.5.55","True","XBB.1.5.55","['XBB.1.5']"
"XBB.1.5.56","True","XBB.1.5.56","['XBB.1.5']"
"XBB.1.5.57","True","XBB.1.5.57","['XBB.1.5']"
"XBB.1.5.58","True","XBB.1.5.58","['XBB.1.5']"
"XBB.1.5.59","True","XBB.1.5.59","['XBB.1.5']"
"XBB.1.5.60","True","XBB.1.5.60","['XBB.1.5']"
"XBB.1.5.61","True","XBB.1.5.61","['XBB.1.5']"
"XBB.1.5.62","True","XBB.1.5.62","['XBB.1.5']"
"XBB.1.5.63","True","XBB.1.5.63","['XBB.1.5']"
"XBB.1.5.64","True","XBB.1.5.64","['XBB.1.5']"
"XBB.1.5.65","True","XBB.1.5.65","['XBB.1.5']"
"XBB.1.5.66","True","XBB.1.5.66","['XBB.1.5']"
"XBB.1.5.67","True","XBB.1.5.67","['XBB.1.5']"
"XBB.1.5.68","True","XBB.1.5.68","['XBB.1.5']"
"XBB.1.5.69","True","XBB.1.5.69","['XBB.1.5']"
"XBB.1.5.70","True","XBB.1.5.70","['XBB.1.5']"
"GK.1","False","XBB.1.5.70.1","['XBB.1.5.70']"
"GK.1.1","False","XBB.1.5.70.1.1","['GK.1']"
"GK.1.2","False","XBB.1.5.70.1.2","['GK.1']"
"GK.1.3","False","XBB.1.5.70.1.3","['GK.1']"
"GK.2","False","XBB.1.5.70.2","['XBB.1.5.70']"
"XBB.1.5.71","True","XBB.1.5.71","['XBB.1.5']"
"XBB.1.5.72","True","XBB.1.5.72","['XBB.1.5']"
"XBB.1.5.73","True","XBB.1.5.73","['XBB.1.5']"
"GN.1","False","XBB.1.5.73.1","['XBB.1.5.73']"
"XBB.1.5.74","True","XBB.1.5.74","['XBB.1.5']"
"XBB.1.5.75","True","XBB.1.5.75","['XBB.1.5']"
"XBB.1.5.76","True","XBB.1.5.76","['XBB.1.5']"
"XBB.1.5.77","True","XBB.1.5.77","['XBB.1.5']"
"XBB.1.5.78","True","XBB.1.5.78","['XBB.1.5']"
"XBB.1.5.79","True","XBB.1.5.79","['XBB.1.5']"
"XBB.1.5.80","True","XBB.1.5.80","['XBB.1.5']"
"XBB.1.5.81","True","XBB.1.5.81","['XBB.1.5']"
"XBB.1.5.82","True","XBB.1.5.82","['XBB.1.5']"
"XBB.1.5.83","True","XBB.1.5.83","['XBB.1.5']"
"XBB.1.5.84","True","XBB.1.5.84","['XBB.1.5']"
"XBB.1.5.85","True","XBB.1.5.85","['XBB.1.5']"
"XBB.1.5.86","True","XBB.1.5.86","['XBB.1.5']"
"HA.1","False","XBB.1.5.86.1","['XBB.1.5.86']"
"HA.2","False","XBB.1.5.86.2","['XBB.1.5.86']"
"XBB.1.5.87","True","XBB.1.5.87","['XBB.1.5']"
"XBB.1.5.88","True","XBB.1.5.88","['XBB.1.5']"
"XBB.1.5.89","True","XBB.1.5.89","['XBB.1.5']"
"XBB.1.5.90","True","XBB.1.5.90","['XBB.1.5']"
"XBB.1.5.91","True","XBB.1.5.91","['XBB.1.5']"
"XBB.1.5.92","True","XBB.1.5.92","['XBB.1.5']"
"XBB.1.5.93","True","XBB.1.5.93","['XBB.1.5']"
"HD.1","False","XBB.1.5.93.1","['XBB.1.5.93']"
"XBB.1.5.94","True","XBB.1.5.94","['XBB.1.5']"
"XBB.1.5.95","True","XBB.1.5.95","['XBB.1.5']"
"XBB.1.5.96","True","XBB.1.5.96","['XBB.1.5']"
"XBB.1.6","True","XBB.1.6","['XBB.1']"
"XBB.1.7","True","XBB.1.7","['XBB.1']"
"XBB.1.8","True","XBB.1.8","['XBB.1']"
"XBB.1.9","True","XBB.1.9","['XBB.1']"
"XBB.1.9.1","True","XBB.1.9.1","['XBB.1.9']"
"FL.1","False","XBB.1.9.1.1","['XBB.1.9.1']"
"FL.1.1","False","XBB.1.9.1.1.1","['FL.1']"
"FL.1.1.1","False","XBB.1.9.1.1.1.1","['FL.1.1']"
"FL.1.2","False","XBB.1.9.1.1.2","['FL.1']"
"FL.1.3","False","XBB.1.9.1.1.3","['FL.1']"
"FL.1.4","False","XBB.1.9.1.1.4","['FL.1']"
"FL.1.5","False","XBB.1.9.1.1.5","['FL.1']"
"FL.1.5.1","False","XBB.1.9.1.1.5.1","['FL.1.5']"
"FL.1.6","False","XBB.1.9.1.1.6","['FL.1']"
"FL.1.7","False","XBB.1.9.1.1.7","['FL.1']"
"FL.2","False","XBB.1.9.1.2","['XBB.1.9.1']"
"FL.2.1","False","XBB.1.9.1.2.1","['FL.2']"
"FL.2.2","False","XBB.1.9.1.2.2","['FL.2']"
"FL.2.2.1","False","XBB.1.9.1.2.2.1","['FL.2.2']"
"FL.2.3","False","XBB.1.9.1.2.3","['FL.2']"
"FL.2.4","False","XBB.1.9.1.2.4","['FL.2']"
"FL.3","False","XBB.1.9.1.3","['XBB.1.9.1']"
"FL.3.1","False","XBB.1.9.1.3.1","['FL.3']"
"FL.3.2","False","XBB.1.9.1.3.2","['FL.3']"
"FL.3.3","False","XBB.1.9.1.3.3","['FL.3']"
"FL.3.4","False","XBB.1.9.1.3.4","['FL.3']"
"FL.4","False","XBB.1.9.1.4","['XBB.1.9.1']"
"FL.4.1","False","XBB.1.9.1.4.1","['FL.4']"
"FL.4.1.1","False","XBB.1.9.1.4.1.1","['FL.4.1']"
"FL.4.2","False","XBB.1.9.1.4.2","['FL.4']"
"FL.4.3","False","XBB.1.9.1.4.3","['FL.4']"
"FL.4.4","False","XBB.1.9.1.4.4","['FL.4']"
"FL.4.5","False","XBB.1.9.1.4.5","['FL.4']"
"FL.4.6","False","XBB.1.9.1.4.6","['FL.4']"
"FL.4.7","False","XBB.1.9.1.4.7","['FL.4']"
"FL.5","False","XBB.1.9.1.5","['XBB.1.9.1']"
"FL.5.1","False","XBB.1.9.1.5.1","['FL.5']"
"FL.6","False","XBB.1.9.1.6","['XBB.1.9.1']"
"FL.7","False","XBB.1.9.1.7","['XBB.1.9.1']"
"FL.8","False","XBB.1.9.1.8","['XBB.1.9.1']"
"FL.9","False","XBB.1.9.1.9","['XBB.1.9.1']"
"FL.10","False","XBB.1.9.1.10","['XBB.1.9.1']"
"FL.10.1","False","XBB.1.9.1.10.1","['FL.10']"
"FL.11","False","XBB.1.9.1.11","['XBB.1.9.1']"
"FL.12","False","XBB.1.9.1.12","['XBB.1.9.1']"
"FL.13","False","XBB.1.9.1.13","['XBB.1.9.1']"
"FL.13.1","False","XBB.1.9.1.13.1","['FL.13']"
"FL.13.2","False","XBB.1.9.1.13.2","['FL.13']"
"FL.14","False","XBB.1.9.1.14","['XBB.1.9.1']"
"FL.15","False","XBB.1.9.1.15","['XBB.1.9.1']"
"FL.16","False","XBB.1.9.1.16","['XBB.1.9.1']"
"FL.17","False","XBB.1.9.1.17","['XBB.1.9.1']"
"FL.17.1","False","XBB.1.9.1.17.1","['FL.17']"
"FL.17.2","False","XBB.1.9.1.17.2","['FL.17']"
"FL.18","False","XBB.1.9.1.18","['XBB.1.9.1']"
"FL.18.1","False","XBB.1.9.1.18.1","['FL.18']"
"FL.18.1.1","False","XBB.1.9.1.18.1.1","['FL.18.1']"
"FL.19","False","XBB.1.9.1.19","['XBB.1.9.1']"
"FL.20","False","XBB.1.9.1.20","['XBB.1.9.1']"
"FL.21","False","XBB.1.9.1.21","['XBB.1.9.1']"
"FL.22","False","XBB.1.9.1.22","['XBB.1.9.1']"
"FL.23","False","XBB.1.9.1.23","['XBB.1.9.1']"
"FL.23.1","False","XBB.1.9.1.23.1","['FL.23']"
"FL.24","False","XBB.1.9.1.24","['XBB.1.9.1']"
"FL.25","False","XBB.1.9.1.25","['XBB.1.9.1']"
"FL.26","False","XBB.1.9.1.26","['XBB.1.9.1']"
"FL.26.1","False","XBB.1.9.1.26.1","['FL.26']"
"FL.27","False","XBB.1.9.1.27","['XBB.1.9.1']"
"XBB.1.9.2","True","XBB.1.9.2","['XBB.1.9']"
"EG.1","False","XBB.1.9.2.1","['XBB.1.9.2']"
"EG.1.1","False","XBB.1.9.2.1.1","['EG.1']"
"EG.1.2","False","XBB.1.9.2.1.2","['EG.1']"
"EG.1.3","False","XBB.1.9.2.1.3","['EG.1']"
"EG.1.4","False","XBB.1.9.2.1.4","['EG.1']"
"EG.1.4.1","False","XBB.1.9.2.1.4.1","['EG.1.4']"
"EG.1.5","False","XBB.1.9.2.1.5","['EG.1']"
"EG.1.6","False","XBB.1.9.2.1.6","['EG.1']"
"EG.2","False","XBB.1.9.2.2","['XBB.1.9.2']"
"EG.2.1","False","XBB.1.9.2.2.1","['EG.2']"
"EG.3","False","XBB.1.9.2.3","['XBB.1.9.2']"
"EG.4","False","XBB.1.9.2.4","['XBB.1.9.2']"
"EG.4.1","False","XBB.1.9.2.4.1","['EG.4']"
"EG.4.2","False","XBB.1.9.2.4.2","['EG.4']"
"EG.4.3","False","XBB.1.9.2.4.3","['EG.4']"
"EG.5","False","XBB.1.9.2.5","['XBB.1.9.2']"
"EG.5.1","False","XBB.1.9.2.5.1","['EG.5']"
"EG.5.1.1","False","XBB.1.9.2.5.1.1","['EG.5.1']"
"EG.5.2","False","XBB.1.9.2.5.2","['EG.5']"
"EG.6","False","XBB.1.9.2.6","['XBB.1.9.2']"
"EG.6.1","False","XBB.1.9.2.6.1","['EG.6']"
"EG.7","False","XBB.1.9.2.7","['XBB.1.9.2']"
"EG.8","False","XBB.1.9.2.8","['XBB.1.9.2']"
"XBB.1.9.3","True","XBB.1.9.3","['XBB.1.9']"
"GD.1","False","XBB.1.9.3.1","['XBB.1.9.3']"
"GD.2","False","XBB.1.9.3.2","['XBB.1.9.3']"
"GD.3","False","XBB.1.9.3.3","['XBB.1.9.3']"
"XBB.1.9.4","True","XBB.1.9.4","['XBB.1.9']"
"XBB.1.9.5","True","XBB.1.9.5","['XBB.1.9']"
"XBB.1.9.6","True","XBB.1.9.6","['XBB.1.9']"
"XBB.1.9.7","True","XBB.1.9.7","['XBB.1.9']"
"XBB.1.10","True","XBB.1.10","['XBB.1']"
"XBB.1.11","True","XBB.1.11","['XBB.1']"
"XBB.1.11.1","True","XBB.1.11.1","['XBB.1.11']"
"FP.1","False","XBB.1.11.1.1","['XBB.1.11.1']"
"FP.2","False","XBB.1.11.1.2","['XBB.1.11.1']"
"FP.2.1","False","XBB.1.11.1.2.1","['FP.2']"
"FP.3","False","XBB.1.11.1.3","['XBB.1.11.1']"
"FP.4","False","XBB.1.11.1.4","['XBB.1.11.1']"
"XBB.1.12","True","XBB.1.12","['XBB.1']"
"XBB.1.12.1","True","XBB.1.12.1","['XBB.1.12']"
"XBB.1.13","True","XBB.1.13","['XBB.1']"
"XBB.1.13.1","True","XBB.1.13.1","['XBB.1.13']"
"XBB.1.14","True","XBB.1.14","['XBB.1']"
"XBB.1.14.1","True","XBB.1.14.1","['XBB.1.14']"
"XBB.1.15","True","XBB.1.15","['XBB.1']"
"XBB.1.15.1","True","XBB.1.15.1","['XBB.1.15']"
"XBB.1.16","True","XBB.1.16","['XBB.1']"
"XBB.1.16.1","True","XBB.1.16.1","['XBB.1.16']"
"FU.1","False","XBB.1.16.1.1","['XBB.1.16.1']"
"FU.2","False","XBB.1.16.1.2","['XBB.1.16.1']"
"FU.2.1","False","XBB.1.16.1.2.1","['FU.2']"
"FU.3","False","XBB.1.16.1.3","['XBB.1.16.1']"
"FU.3.1","False","XBB.1.16.1.3.1","['FU.3']"
"FU.4","False","XBB.1.16.1.4","['XBB.1.16.1']"
"XBB.1.16.2","True","XBB.1.16.2","['XBB.1.16']"
"GY.1","False","XBB.1.16.2.1","['XBB.1.16.2']"
"GY.2","False","XBB.1.16.2.2","['XBB.1.16.2']"
"GY.2.1","False","XBB.1.16.2.2.1","['GY.2']"
"GY.3","False","XBB.1.16.2.3","['XBB.1.16.2']"
"GY.4","False","XBB.1.16.2.4","['XBB.1.16.2']"
"GY.5","False","XBB.1.16.2.5","['XBB.1.16.2']"
"GY.6","False","XBB.1.16.2.6","['XBB.1.16.2']"
"GY.7","False","XBB.1.16.2.7","['XBB.1.16.2']"
"XBB.1.16.3","True","XBB.1.16.3","['XBB.1.16']"
"XBB.1.16.4","True","XBB.1.16.4","['XBB.1.16']"
"XBB.1.16.5","True","XBB.1.16.5","['XBB.1.16']"
"XBB.1.16.6","True","XBB.1.16.6","['XBB.1.16']"
"XBB.1.16.7","True","XBB.1.16.7","['XBB.1.16']"
"XBB.1.16.8","True","XBB.1.16.8","['XBB.1.16']"
"XBB.1.16.9","True","XBB.1.16.9","['XBB.1.16']"
"XBB.1.16.10","True","XBB.1.16.10","['XBB.1.16']"
"XBB.1.16.11","True","XBB.1.16.11","['XBB.1.16']"
"XBB.1.16.12","True","XBB.1.16.12","['XBB.1.16']"
"XBB.1.16.13","True","XBB.1.16.13","['XBB.1.16']"
"HF.1","False","HF.1","['HF']"
"XBB.1.16.14","True","XBB.1.16.14","['XBB.1.16']"
"XBB.1.16.15","True","XBB.1.16.15","['XBB.1.16']"
"XBB.1.16.16","True","XBB.1.16.16","['XBB.1.16']"
"XBB.1.17","True","XBB.1.17","['XBB.1']"
"XBB.1.17.1","True","XBB.1.17.1","['XBB.1.17']"
"GA.1","False","XBB.1.17.1.1","['XBB.1.17.1']"
"GA.2","False","XBB.1.17.1.2","['XBB.1.17.1']"
"GA.3","False","XBB.1.17.1.3","['XBB.1.17.1']"
"XBB.1.17.2","True","XBB.1.17.2","['XBB.1.17']"
"XBB.1.18","True","XBB.1.18","['XBB.1']"
"XBB.1.18.1","True","XBB.1.18.1","['XBB.1.18']"
"FE.1","False","XBB.1.18.1.1","['XBB.1.18.1']"
"FE.1.1","False","XBB.1.18.1.1.1","['FE.1']"
"FE.1.1.1","False","XBB.1.18.1.1.1.1","['FE.1.1']"
"HE.1","False","XBB.1.18.1.1.1.1.1","['FE.1.1.1']"
"FE.1.1.2","False","XBB.1.18.1.1.1.2","['FE.1.1']"
"FE.1.1.3","False","XBB.1.18.1.1.1.3","['FE.1.1']"
"FE.1.1.4","False","XBB.1.18.1.1.1.4","['FE.1.1']"
"FE.1.2","False","XBB.1.18.1.1.2","['FE.1']"
"XBB.1.19","True","XBB.1.19","['XBB.1']"
"XBB.1.19.1","True","XBB.1.19.1","['XBB.1.19']"
"GW.1","False","XBB.1.19.1.1","['XBB.1.19.1']"
"GW.2","False","XBB.1.19.1.2","['XBB.1.19.1']"
"GW.3","False","XBB.1.19.1.3","['XBB.1.19.1']"
"GW.4","False","XBB.1.19.1.4","['XBB.1.19.1']"
"XBB.1.20","True","XBB.1.20","['XBB.1']"
"XBB.1.21","True","XBB.1.21","['XBB.1']"
"XBB.1.22","True","XBB.1.22","['XBB.1']"
"XBB.1.22.1","True","XBB.1.22.1","['XBB.1.22']"
"FY.1","False","XBB.1.22.1.1","['XBB.1.22.1']"
"FY.1.1","False","XBB.1.22.1.1.1","['FY.1']"
"FY.1.2","False","XBB.1.22.1.1.2","['FY.1']"
"FY.1.3","False","XBB.1.22.1.1.3","['FY.1']"
"FY.2","False","XBB.1.22.1.2","['XBB.1.22.1']"
"FY.3","False","XBB.1.22.1.3","['XBB.1.22.1']"
"FY.3.1","False","XBB.1.22.1.3.1","['FY.3']"
"FY.4","False","XBB.1.22.1.4","['XBB.1.22.1']"
"FY.4.1","False","XBB.1.22.1.4.1","['FY.4']"
"FY.5","False","XBB.1.22.1.5","['XBB.1.22.1']"
"FY.6","False","XBB.1.22.1.6","['XBB.1.22.1']"
"XBB.1.22.2","True","XBB.1.22.2","['XBB.1.22']"
"XBB.1.23","True","XBB.1.23","['XBB.1']"
"XBB.1.24","True","XBB.1.24","['XBB.1']"
"XBB.1.24.1","True","XBB.1.24.1","['XBB.1.24']"
"XBB.1.24.2","True","XBB.1.24.2","['XBB.1.24']"
"XBB.1.24.3","True","XBB.1.24.3","['XBB.1.24']"
"XBB.1.25","True","XBB.1.25","['XBB.1']"
"XBB.1.26","True","XBB.1.26","['XBB.1']"
"XBB.1.27","True","XBB.1.27","['XBB.1']"
"XBB.1.28","True","XBB.1.28","['XBB.1']"
"XBB.1.28.1","True","XBB.1.28.1","['XBB.1.28']"
"FW.1","False","XBB.1.28.1.1","['XBB.1.28.1']"
"FW.2","False","XBB.1.28.1.2","['XBB.1.28.1']"
"XBB.1.29","True","XBB.1.29","['XBB.1']"
"XBB.1.30","True","XBB.1.30","['XBB.1']"
"XBB.1.31","True","XBB.1.31","['XBB.1']"
"XBB.1.31.1","True","XBB.1.31.1","['XBB.1.31']"
"XBB.1.31.2","True","XBB.1.31.2","['XBB.1.31']"
"XBB.1.32","True","XBB.1.32","['XBB.1']"
"XBB.1.32.1","True","XBB.1.32.1","['XBB.1.32']"
"XBB.1.33","True","XBB.1.33","['XBB.1']"
"XBB.1.34","True","XBB.1.34","['XBB.1']"
"XBB.1.34.1","True","XBB.1.34.1","['XBB.1.34']"
"XBB.1.34.2","True","XBB.1.34.2","['XBB.1.34']"
"HB.1","False","XBB.1.34.2.1","['XBB.1.34.2']"
"XBB.1.35","True","XBB.1.35","['XBB.1']"
"XBB.1.36","True","XBB.1.36","['XBB.1']"
"XBB.1.37","True","XBB.1.37","['XBB.1']"
"XBB.1.37.1","True","XBB.1.37.1","['XBB.1.37']"
"XBB.1.38","True","XBB.1.38","['XBB.1']"
"XBB.1.38.1","True","XBB.1.38.1","['XBB.1.38']"
"XBB.1.39","True","XBB.1.39","['XBB.1']"
"XBB.1.40","True","XBB.1.40","['XBB.1']"
"XBB.1.41","True","XBB.1.41","['XBB.1']"
"XBB.1.41.1","True","XBB.1.41.1","['XBB.1.41']"
"XBB.1.42","True","XBB.1.42","['XBB.1']"
"XBB.1.42.1","True","XBB.1.42.1","['XBB.1.42']"
"XBB.1.43","True","XBB.1.43","['XBB.1']"
"XBB.1.43.1","True","XBB.1.43.1","['XBB.1.43']"
"XBB.1.44","True","XBB.1.44","['XBB.1']"
"XBB.1.44.1","True","XBB.1.44.1","['XBB.1.44']"
"XBB.1.45","True","XBB.1.45","['XBB.1']"
"XBB.1.45.1","True","XBB.1.45.1","['XBB.1.45']"
"XBB.1.46","True","XBB.1.46","['XBB.1']"
"XBB.1.47","True","XBB.1.47","['XBB.1']"
"XBB.1.47.1","True","XBB.1.47.1","['XBB.1.47']"
"XBB.1.48","True","XBB.1.48","['XBB.1']"
"XBB.1.49","True","XBB.1.49","['XBB.1']"
"XBB.2","True","XBB.2","['XBB']"
"XBB.2.1","True","XBB.2.1","['XBB.2']"
"XBB.2.2","True","XBB.2.2","['XBB.2']"
"XBB.2.3","True","XBB.2.3","['XBB.2']"
"XBB.2.3.1","True","XBB.2.3.1","['XBB.2.3']"
"XBB.2.3.2","True","XBB.2.3.2","['XBB.2.3']"
"HH.1","False","XBB.2.3.2.1","['XBB.2.3.2']"
"HH.1.1","False","XBB.2.3.2.1.1","['HH.1']"
"HH.2","False","XBB.2.3.2.2","['XBB.2.3.2']"
"XBB.2.3.3","True","XBB.2.3.3","['XBB.2.3']"
"GJ.1","False","XBB.2.3.3.1","['XBB.2.3.3']"
"GJ.1.1","False","XBB.2.3.3.1.1","['GJ.1']"
"GJ.1.2","False","XBB.2.3.3.1.2","['GJ.1']"
"GJ.2","False","XBB.2.3.3.2","['XBB.2.3.3']"
"GJ.3","False","XBB.2.3.3.3","['XBB.2.3.3']"
"XBB.2.3.4","True","XBB.2.3.4","['XBB.2.3']"
"GZ.1","False","XBB.2.3.4.1","['XBB.2.3.4']"
"XBB.2.3.5","True","XBB.2.3.5","['XBB.2.3']"
"XBB.2.3.6","True","XBB.2.3.6","['XBB.2.3']"
"GM.1","False","XBB.2.3.6.1","['XBB.2.3.6']"
"GM.2","False","XBB.2.3.6.2","['XBB.2.3.6']"
"XBB.2.3.7","True","XBB.2.3.7","['XBB.2.3']"
"XBB.2.3.8","True","XBB.2.3.8","['XBB.2.3']"
"HG.1","False","XBB.2.3.8.1","['XBB.2.3.8']"
"XBB.2.3.9","True","XBB.2.3.9","['XBB.2.3']"
"XBB.2.3.10","True","XBB.2.3.10","['XBB.2.3']"
"GE.1","False","XBB.2.3.10.1","['XBB.2.3.10']"
"XBB.2.3.11","True","XBB.2.3.11","['XBB.2.3']"
"GS.1","False","XBB.2.3.11.1","['XBB.2.3.11']"
"XBB.2.3.12","True","XBB.2.3.12","['XBB.2.3']"
"XBB.2.3.13","True","XBB.2.3.13","['XBB.2.3']"
"XBB.2.3.14","True","XBB.2.3.14","['XBB.2.3']"
"XBB.2.4","True","XBB.2.4","['XBB.2']"
"XBB.2.5","True","XBB.2.5","['XBB.2']"
"XBB.2.6","True","XBB.2.6","['XBB.2']"
"XBB.2.6.1","True","XBB.2.6.1","['XBB.2.6']"
"GH.1","False","XBB.2.6.1.1","['XBB.2.6.1']"
"XBB.2.6.2","True","XBB.2.6.2","['XBB.2.6']"
"XBB.2.6.3","True","XBB.2.6.3","['XBB.2.6']"
"XBB.2.7","True","XBB.2.7","['XBB.2']"
"XBB.2.7.1","True","XBB.2.7.1","['XBB.2.7']"
"XBB.2.8","True","XBB.2.8","['XBB.2']"
"XBB.2.9","True","XBB.2.9","['XBB.2']"
"XBB.2.10","True","XBB.2.10","['XBB.2']"
"XBB.2.11","True","XBB.2.11","['XBB.2']"
"XBB.2.11.1","True","XBB.2.11.1","['XBB.2.11']"
"XBB.2.12","True","XBB.2.12","['XBB.2']"
"XBB.3","True","XBB.3","['XBB']"
"XBB.3.1","True","XBB.3.1","['XBB.3']"
"XBB.3.2","True","XBB.3.2","['XBB.3']"
"XBB.3.3","True","XBB.3.3","['XBB.3']"
"XBB.3.4","True","XBB.3.4","['XBB.3']"
"XBB.3.5","True","XBB.3.5","['XBB.3']"
"XBB.4","True","XBB.4","['XBB']"
"XBB.4.1","True","XBB.4.1","['XBB.4']"
"XBB.5","True","XBB.5","['XBB']"
"XBB.6","True","XBB.6","['XBB']"
"XBB.6.1","True","XBB.6.1","['XBB.6']"
"XBB.7","True","XBB.7","['XBB']"
"XBB.8","True","XBB.8","['XBB']"
"XBB.8.1","True","XBB.8.1","['XBB.8']"
"XBB.8.2","True","XBB.8.2","['XBB.8']"
"XBB.9","True","XBB.9","['XBB']"
"XBC","True","[BA.2, B.1.617.2]","['BA.2', 'B.1.617.2']"
"XBC.1","True","XBC.1","['XBC']"
"XBC.1.1","True","XBC.1.1","['XBC.1']"
"XBC.1.1.1","True","XBC.1.1.1","['XBC.1.1']"
"XBC.1.1.2","True","XBC.1.1.2","['XBC.1.1']"
"XBC.1.2","True","XBC.1.2","['XBC.1']"
"XBC.1.2.1","True","XBC.1.2.1","['XBC.1.2']"
"XBC.1.3","True","XBC.1.3","['XBC.1']"
"XBC.1.4","True","XBC.1.4","['XBC.1']"
"XBC.1.5","True","XBC.1.5","['XBC.1']"
"XBC.1.6","True","XBC.1.6","['XBC.1']"
"XBC.1.6.1","True","XBC.1.6.1","['XBC.1.6']"
"GT.1","False","XBC.1.6.1.1","['XBC.1.6.1']"
"XBC.1.6.2","True","XBC.1.6.2","['XBC.1.6']"
"XBC.1.6.3","True","XBC.1.6.3","['XBC.1.6']"
"XBC.1.6.4","True","XBC.1.6.4","['XBC.1.6']"
"XBC.1.7","True","XBC.1.7","['XBC.1']"
"XBC.2","True","XBC.2","['XBC']"
"XBC.2.1","True","XBC.2.1","['XBC.2']"
"XBD","True","[BA.2.75.2, BF.5]","['BA.2.75.2', 'BF.5']"
"XBE","True","[BA.5.2, BE.4.1]","['BA.5.2', 'BE.4.1']"
"XBF","True","[BA.5.2.3, CJ.1]","['BA.5.2.3', 'CJ.1']"
"XBF.1","True","XBF.1","['XBF']"
"XBF.1.1","True","XBF.1.1","['XBF.1']"
"XBF.2","True","XBF.2","['XBF']"
"XBF.3","True","XBF.3","['XBF']"
"XBF.4","True","XBF.4","['XBF']"
"XBF.5","True","XBF.5","['XBF']"
"XBF.6","True","XBF.6","['XBF']"
